0.2;0.0;0;0;4;-1.0;0.0;-1.0
0.2;0.0;2;2;2;0.5;0.5;0.5
0.2;0.0;0;0;4;-1.0;0.0;-1.0
0.2;0.0;0;0;4;-1.0;0.0;-1.0
0.2;0.0;2;2;2;0.5;0.5;0.5
0.2;0.0;0;0;4;-1.0;0.0;-1.0
0.1;0.0;0;0;4;-1.0;0.0;-1.0
0.1;0.0;3;11;1;0.21428571428571427;0.75;0.3333333333333333
0.1;0.0;0;0;4;-1.0;0.0;-1.0
